user_id,timestamp,activity_type,resource,device,location
user_20,2025-07-09 15:20:42.852460,email_send,Server2,Workstation-05,Hyderabad
user_20,2025-07-15 02:40:42.852460,file_access,SharedDrive,Tablet-03,Kolkata
user_20,2025-07-04 11:47:42.852460,usb_connect,Server2,Laptop-01,Delhi
user_20,2025-07-18 00:26:42.852460,login,Server1,Mobile-02,Bangalore
user_20,2025-07-14 12:17:42.852460,usb_connect,R&D_Repo,Mobile-02,Chennai
user_20,2025-07-10 01:45:42.852460,login,Server1,Laptop-01,Chennai
user_20,2025-07-29 22:07:42.852460,usb_connect,Server1,Laptop-01,Kolkata
user_20,2025-07-30 05:09:42.852460,usb_connect,HR_Files,Mobile-02,Bangalore
user_20,2025-07-23 12:45:42.852460,usb_connect,HR_Files,Tablet-03,Kolkata
user_20,2025-07-02 01:29:42.852460,usb_connect,Server2,Mobile-02,Delhi
user_20,2025-07-28 06:12:42.852460,file_access,Server2,Desktop-04,Delhi
user_20,2025-07-05 21:15:42.852460,usb_connect,HR_Files,Laptop-01,Chennai
user_20,2025-07-10 14:19:42.852460,login,Server1,Tablet-03,Bangalore
user_20,2025-07-10 20:45:42.852460,email_send,HR_Files,Desktop-04,Kolkata
user_20,2025-07-09 01:46:42.852460,login,FinanceDB,Laptop-01,Kolkata
user_20,2025-07-25 03:29:42.852460,file_access,Server1,Laptop-01,Chennai
user_20,2025-07-08 20:41:42.852460,email_send,R&D_Repo,Laptop-01,Kolkata
user_20,2025-07-07 22:16:42.852460,email_send,SharedDrive,Tablet-03,Bangalore
user_20,2025-07-07 22:18:42.852460,email_send,FinanceDB,Mobile-02,Hyderabad
user_20,2025-07-13 19:48:42.852460,email_send,HR_Files,Workstation-05,Chennai
user_20,2025-07-25 16:19:42.852460,usb_connect,SharedDrive,Workstation-05,Chennai
user_20,2025-07-12 07:11:42.852460,email_send,FinanceDB,Tablet-03,Delhi
user_20,2025-07-23 03:43:42.852460,email_send,HR_Files,Laptop-01,Kolkata
user_20,2025-07-16 04:50:42.852460,login,SharedDrive,Laptop-01,Delhi
user_20,2025-07-02 07:48:42.852460,email_send,FinanceDB,Tablet-03,Kolkata
user_20,2025-07-20 07:02:42.852460,email_send,R&D_Repo,Desktop-04,Hyderabad
user_20,2025-07-06 02:23:42.852460,login,Server2,Tablet-03,Hyderabad
user_20,2025-07-22 12:53:42.852460,file_access,HR_Files,Tablet-03,Bangalore
user_20,2025-07-18 23:50:42.852460,file_access,Server2,Desktop-04,Kolkata
user_20,2025-07-12 01:03:42.852460,login,HR_Files,Laptop-01,Bangalore
user_20,2025-07-12 01:24:42.852460,usb_connect,FinanceDB,Tablet-03,Delhi
user_20,2025-07-05 17:13:42.852460,usb_connect,FinanceDB,Laptop-01,Bangalore
user_20,2025-08-01 23:32:42.852460,login,FinanceDB,Desktop-04,Bangalore
user_20,2025-07-12 21:14:42.852460,file_access,SharedDrive,Desktop-04,Chennai
user_20,2025-07-21 17:10:42.852460,usb_connect,R&D_Repo,Workstation-05,Hyderabad
user_20,2025-07-31 23:34:42.852460,email_send,Server2,Mobile-02,Delhi
user_21,2025-07-11 12:47:42.852460,usb_connect,FinanceDB,Workstation-05,Bangalore
user_21,2025-07-04 20:55:42.852460,usb_connect,Server1,Workstation-05,Bangalore
user_21,2025-07-30 12:11:42.852460,usb_connect,HR_Files,Desktop-04,Delhi
user_21,2025-07-23 07:03:42.852460,email_send,SharedDrive,Mobile-02,Delhi
user_21,2025-07-12 21:57:42.852460,file_access,R&D_Repo,Desktop-04,Chennai
user_21,2025-07-12 20:39:42.852460,file_access,R&D_Repo,Mobile-02,Kolkata
user_21,2025-08-01 22:48:42.852460,login,FinanceDB,Tablet-03,Kolkata
user_21,2025-07-30 00:37:42.852460,usb_connect,Server1,Laptop-01,Chennai
user_21,2025-07-04 14:59:42.852460,usb_connect,SharedDrive,Workstation-05,Delhi
user_21,2025-07-26 00:00:42.852460,login,Server1,Mobile-02,Bangalore
user_21,2025-07-29 05:25:42.852460,email_send,Server1,Mobile-02,Chennai
user_21,2025-07-10 06:13:42.852460,email_send,R&D_Repo,Mobile-02,Delhi
user_21,2025-07-27 04:55:42.852460,login,R&D_Repo,Tablet-03,Hyderabad
user_21,2025-07-05 11:35:42.852460,usb_connect,FinanceDB,Tablet-03,Delhi
user_21,2025-07-29 22:49:42.852460,usb_connect,Server1,Workstation-05,Kolkata
user_21,2025-08-01 20:27:42.852460,file_access,Server2,Tablet-03,Bangalore
user_21,2025-07-09 13:01:42.852460,email_send,Server2,Mobile-02,Kolkata
user_21,2025-07-15 05:21:42.852460,usb_connect,R&D_Repo,Workstation-05,Kolkata
user_21,2025-07-03 12:07:42.852460,email_send,HR_Files,Laptop-01,Kolkata
user_21,2025-07-02 19:53:42.852460,file_access,HR_Files,Mobile-02,Bangalore
user_21,2025-07-18 16:42:42.852460,email_send,R&D_Repo,Tablet-03,Chennai
user_21,2025-07-27 01:54:42.852460,file_access,HR_Files,Workstation-05,Delhi
user_21,2025-07-07 21:38:42.852460,email_send,HR_Files,Desktop-04,Chennai
user_21,2025-07-02 00:01:42.852460,usb_connect,R&D_Repo,Tablet-03,Bangalore
user_21,2025-07-11 22:41:42.852460,email_send,HR_Files,Workstation-05,Chennai
user_21,2025-07-21 02:11:42.852460,email_send,FinanceDB,Desktop-04,Chennai
user_21,2025-07-17 02:08:42.852460,usb_connect,HR_Files,Tablet-03,Chennai
user_21,2025-07-10 08:29:42.852460,email_send,FinanceDB,Desktop-04,Hyderabad
user_21,2025-07-07 00:43:42.852460,usb_connect,R&D_Repo,Workstation-05,Hyderabad
user_21,2025-07-12 02:47:42.852460,email_send,Server1,Laptop-01,Chennai
user_21,2025-07-20 20:24:42.852460,login,HR_Files,Desktop-04,Hyderabad
user_21,2025-08-01 19:10:42.852460,login,Server1,Laptop-01,Bangalore
user_21,2025-07-09 18:42:42.852460,login,SharedDrive,Mobile-02,Kolkata
user_21,2025-07-12 03:59:42.852460,login,Server2,Desktop-04,Bangalore
user_21,2025-07-29 03:22:42.852460,usb_connect,SharedDrive,Workstation-05,Bangalore
user_21,2025-07-08 11:03:42.852460,usb_connect,Server1,Tablet-03,Kolkata
user_21,2025-07-25 23:41:42.852460,login,HR_Files,Workstation-05,Delhi
user_21,2025-07-26 18:26:42.852460,file_access,Server1,Workstation-05,Bangalore
user_21,2025-07-22 04:04:42.852460,file_access,Server2,Mobile-02,Delhi
user_21,2025-07-28 11:46:42.852460,login,SharedDrive,Workstation-05,Kolkata
user_21,2025-07-03 10:01:42.852460,email_send,Server1,Desktop-04,Kolkata
user_21,2025-07-16 19:40:42.852460,file_access,R&D_Repo,Workstation-05,Hyderabad
user_21,2025-07-17 08:59:42.852460,usb_connect,Server2,Mobile-02,Hyderabad
user_21,2025-07-25 08:43:42.852460,file_access,R&D_Repo,Laptop-01,Delhi
user_21,2025-07-08 10:55:42.852460,usb_connect,FinanceDB,Workstation-05,Delhi
user_21,2025-07-09 03:36:42.852460,login,SharedDrive,Tablet-03,Bangalore
user_21,2025-07-10 23:33:42.852460,email_send,HR_Files,Workstation-05,Kolkata
user_21,2025-07-23 22:39:42.852460,login,SharedDrive,Mobile-02,Hyderabad
user_21,2025-07-02 04:49:42.852460,login,Server2,Workstation-05,Chennai
user_21,2025-07-27 09:38:42.852460,file_access,R&D_Repo,Tablet-03,Chennai
user_22,2025-07-24 12:11:42.852460,login,R&D_Repo,Laptop-01,Hyderabad
user_22,2025-07-20 08:33:42.852460,email_send,FinanceDB,Desktop-04,Hyderabad
user_22,2025-07-20 18:40:42.852460,file_access,Server1,Mobile-02,Kolkata
user_22,2025-07-28 19:18:42.852460,usb_connect,FinanceDB,Workstation-05,Bangalore
user_22,2025-07-20 17:26:42.852460,email_send,Server2,Mobile-02,Bangalore
user_22,2025-07-15 23:19:42.852460,email_send,FinanceDB,Tablet-03,Bangalore
user_22,2025-07-11 08:16:42.852460,file_access,HR_Files,Laptop-01,Delhi
user_22,2025-07-26 01:53:42.852460,usb_connect,Server2,Laptop-01,Delhi
user_22,2025-07-16 04:34:42.852460,file_access,HR_Files,Tablet-03,Kolkata
user_22,2025-07-04 16:16:42.852460,email_send,R&D_Repo,Workstation-05,Delhi
user_22,2025-07-06 19:42:42.852460,login,Server2,Mobile-02,Chennai
user_22,2025-07-13 11:55:42.852460,email_send,FinanceDB,Desktop-04,Hyderabad
user_22,2025-07-18 03:24:42.852460,email_send,Server2,Tablet-03,Chennai
user_22,2025-07-30 14:57:42.852460,usb_connect,Server2,Mobile-02,Chennai
user_22,2025-07-10 08:05:42.852460,login,HR_Files,Mobile-02,Bangalore
user_22,2025-07-12 14:51:42.852460,email_send,R&D_Repo,Tablet-03,Chennai
user_22,2025-07-21 19:47:42.852460,usb_connect,R&D_Repo,Mobile-02,Bangalore
user_22,2025-07-14 00:36:42.852460,usb_connect,Server1,Desktop-04,Chennai
user_22,2025-07-25 17:51:42.853474,usb_connect,FinanceDB,Tablet-03,Delhi
user_22,2025-07-29 21:36:42.853474,usb_connect,Server1,Tablet-03,Chennai
user_22,2025-07-11 03:58:42.853474,login,HR_Files,Mobile-02,Chennai
user_22,2025-07-18 19:32:42.853474,email_send,R&D_Repo,Desktop-04,Bangalore
user_22,2025-07-14 23:08:42.853474,email_send,SharedDrive,Mobile-02,Bangalore
user_22,2025-07-30 13:43:42.853474,email_send,FinanceDB,Tablet-03,Kolkata
user_22,2025-07-21 19:44:42.853474,login,Server2,Tablet-03,Chennai
user_22,2025-07-20 03:22:42.853474,usb_connect,Server1,Laptop-01,Kolkata
user_22,2025-07-23 11:10:42.853474,email_send,FinanceDB,Workstation-05,Hyderabad
user_22,2025-07-07 22:42:42.853474,usb_connect,SharedDrive,Desktop-04,Delhi
user_22,2025-07-08 16:24:42.853474,usb_connect,R&D_Repo,Laptop-01,Hyderabad
user_22,2025-07-19 19:37:42.853474,email_send,FinanceDB,Workstation-05,Delhi
user_22,2025-07-04 20:40:42.853474,file_access,SharedDrive,Workstation-05,Delhi
user_22,2025-07-22 16:43:42.853474,file_access,SharedDrive,Workstation-05,Chennai
user_22,2025-07-05 12:03:42.853474,file_access,Server2,Workstation-05,Hyderabad
user_22,2025-07-02 15:34:42.853474,email_send,HR_Files,Laptop-01,Kolkata
user_22,2025-07-10 23:06:42.853474,email_send,HR_Files,Desktop-04,Bangalore
user_22,2025-07-26 12:37:42.853474,email_send,SharedDrive,Desktop-04,Kolkata
user_22,2025-07-09 12:18:42.853474,usb_connect,R&D_Repo,Tablet-03,Delhi
user_22,2025-07-19 22:46:42.853474,usb_connect,SharedDrive,Mobile-02,Hyderabad
user_22,2025-07-03 22:46:42.853474,file_access,SharedDrive,Desktop-04,Delhi
user_22,2025-07-12 14:56:42.853474,usb_connect,Server2,Mobile-02,Hyderabad
user_22,2025-07-30 18:23:42.853474,file_access,Server1,Workstation-05,Delhi
user_22,2025-07-16 03:28:42.853474,login,FinanceDB,Laptop-01,Kolkata
user_22,2025-07-09 19:48:42.853474,file_access,R&D_Repo,Workstation-05,Delhi
user_22,2025-07-04 15:11:42.853474,file_access,HR_Files,Tablet-03,Delhi
user_22,2025-07-22 21:42:42.853474,usb_connect,R&D_Repo,Tablet-03,Chennai
user_22,2025-07-07 06:59:42.853474,email_send,Server2,Laptop-01,Hyderabad
user_22,2025-07-22 17:29:42.853474,file_access,HR_Files,Workstation-05,Bangalore
user_22,2025-07-24 06:04:42.853474,login,Server2,Desktop-04,Bangalore
user_22,2025-07-21 08:30:42.853474,login,Server1,Desktop-04,Delhi
user_22,2025-07-14 17:02:42.853474,usb_connect,R&D_Repo,Workstation-05,Delhi
user_23,2025-07-15 20:11:42.853474,usb_connect,Server2,Mobile-02,Delhi
user_23,2025-08-01 07:43:42.853474,file_access,SharedDrive,Workstation-05,Kolkata
user_23,2025-07-22 09:50:42.853474,usb_connect,SharedDrive,Tablet-03,Kolkata
user_23,2025-07-25 06:43:42.853474,usb_connect,FinanceDB,Workstation-05,Kolkata
user_23,2025-07-28 08:39:42.853474,email_send,HR_Files,Mobile-02,Hyderabad
user_23,2025-07-13 21:23:42.853474,file_access,Server1,Mobile-02,Delhi
user_23,2025-07-27 06:50:42.853474,file_access,Server1,Tablet-03,Hyderabad
user_23,2025-07-14 13:23:42.853474,usb_connect,Server1,Tablet-03,Chennai
user_23,2025-07-13 01:45:42.853474,usb_connect,R&D_Repo,Tablet-03,Hyderabad
user_23,2025-07-24 12:02:42.853474,file_access,Server2,Laptop-01,Chennai
user_23,2025-07-19 14:32:42.853474,login,Server1,Workstation-05,Bangalore
user_23,2025-07-16 18:04:42.853474,login,Server2,Tablet-03,Kolkata
user_23,2025-07-03 15:57:42.853474,login,HR_Files,Laptop-01,Kolkata
user_23,2025-07-17 20:26:42.853474,usb_connect,R&D_Repo,Laptop-01,Kolkata
user_23,2025-07-11 12:40:42.853474,usb_connect,SharedDrive,Tablet-03,Hyderabad
user_23,2025-07-10 10:48:42.853474,login,Server1,Mobile-02,Delhi
user_23,2025-07-26 01:00:42.853474,usb_connect,Server2,Tablet-03,Hyderabad
user_23,2025-07-26 19:56:42.853474,file_access,FinanceDB,Desktop-04,Bangalore
user_23,2025-07-17 06:37:42.853474,file_access,R&D_Repo,Laptop-01,Kolkata
user_23,2025-07-19 09:31:42.853474,usb_connect,SharedDrive,Workstation-05,Hyderabad
user_23,2025-07-24 21:51:42.853474,file_access,SharedDrive,Mobile-02,Kolkata
user_23,2025-07-07 15:52:42.853474,usb_connect,Server1,Laptop-01,Delhi
user_23,2025-07-17 05:02:42.853474,email_send,SharedDrive,Workstation-05,Delhi
user_23,2025-07-27 03:54:42.853474,usb_connect,HR_Files,Laptop-01,Bangalore
user_23,2025-07-30 13:06:42.853474,file_access,Server2,Laptop-01,Kolkata
user_23,2025-07-15 02:04:42.853474,file_access,FinanceDB,Tablet-03,Chennai
user_23,2025-07-30 20:51:42.853474,usb_connect,SharedDrive,Workstation-05,Hyderabad
user_23,2025-07-29 20:23:42.853474,email_send,FinanceDB,Laptop-01,Bangalore
user_23,2025-07-04 10:59:42.853474,login,HR_Files,Tablet-03,Chennai
user_23,2025-07-16 12:45:42.853474,file_access,R&D_Repo,Workstation-05,Hyderabad
user_23,2025-07-12 03:56:42.853474,usb_connect,R&D_Repo,Laptop-01,Bangalore
user_23,2025-07-04 23:16:42.853474,email_send,SharedDrive,Workstation-05,Hyderabad
user_23,2025-07-08 09:59:42.853474,file_access,R&D_Repo,Workstation-05,Delhi
user_23,2025-07-23 21:39:42.853474,file_access,SharedDrive,Mobile-02,Bangalore
user_23,2025-07-15 11:25:42.853474,login,HR_Files,Desktop-04,Hyderabad
user_23,2025-07-31 01:13:42.853474,file_access,Server2,Mobile-02,Kolkata
user_23,2025-07-16 19:18:42.853474,login,Server2,Mobile-02,Bangalore
user_23,2025-07-13 16:21:42.853474,usb_connect,HR_Files,Mobile-02,Kolkata
user_23,2025-07-07 04:12:42.853474,usb_connect,Server2,Mobile-02,Bangalore
user_23,2025-07-17 15:17:42.853474,login,HR_Files,Laptop-01,Hyderabad
user_23,2025-07-24 04:40:42.853474,email_send,FinanceDB,Mobile-02,Bangalore
user_23,2025-07-06 08:25:42.853474,usb_connect,Server1,Desktop-04,Delhi
user_23,2025-07-14 22:39:42.853474,file_access,R&D_Repo,Laptop-01,Bangalore
user_23,2025-07-10 13:42:42.853474,file_access,FinanceDB,Desktop-04,Kolkata
user_23,2025-07-02 20:28:42.853474,email_send,HR_Files,Mobile-02,Kolkata
user_23,2025-07-08 00:44:42.853474,file_access,FinanceDB,Mobile-02,Hyderabad
user_23,2025-07-07 18:16:42.853474,usb_connect,HR_Files,Tablet-03,Chennai
user_23,2025-07-29 14:09:42.853474,file_access,Server2,Workstation-05,Kolkata
user_23,2025-07-15 10:40:42.853474,usb_connect,HR_Files,Mobile-02,Chennai
user_23,2025-07-28 07:14:42.853474,file_access,SharedDrive,Mobile-02,Hyderabad
user_24,2025-07-22 13:27:42.853474,file_access,R&D_Repo,Desktop-04,Delhi
user_24,2025-07-27 17:19:42.853474,email_send,FinanceDB,Tablet-03,Kolkata
user_24,2025-07-13 15:26:42.853474,usb_connect,FinanceDB,Mobile-02,Bangalore
user_24,2025-07-28 06:42:42.853474,email_send,SharedDrive,Laptop-01,Bangalore
user_24,2025-07-07 13:31:42.853474,usb_connect,HR_Files,Desktop-04,Chennai
user_24,2025-07-23 23:56:42.853474,email_send,SharedDrive,Mobile-02,Hyderabad
user_24,2025-07-27 03:40:42.853474,email_send,Server1,Desktop-04,Chennai
user_24,2025-07-20 21:59:42.853474,email_send,Server2,Desktop-04,Hyderabad
user_24,2025-07-10 06:03:42.853474,usb_connect,SharedDrive,Desktop-04,Chennai
user_24,2025-07-26 13:45:42.853474,usb_connect,Server2,Desktop-04,Hyderabad
user_24,2025-07-29 16:14:42.853474,usb_connect,R&D_Repo,Tablet-03,Kolkata
user_24,2025-07-30 13:59:42.853474,file_access,FinanceDB,Laptop-01,Kolkata
user_24,2025-07-07 11:56:42.853474,login,HR_Files,Tablet-03,Hyderabad
user_24,2025-07-13 04:19:42.853474,usb_connect,SharedDrive,Workstation-05,Delhi
user_24,2025-07-14 22:42:42.853474,usb_connect,HR_Files,Tablet-03,Kolkata
user_24,2025-07-22 06:17:42.853474,usb_connect,HR_Files,Workstation-05,Bangalore
user_24,2025-07-15 01:51:42.853474,usb_connect,SharedDrive,Tablet-03,Delhi
user_24,2025-07-30 02:03:42.853474,usb_connect,SharedDrive,Desktop-04,Hyderabad
user_24,2025-07-28 14:02:42.853474,file_access,Server2,Laptop-01,Kolkata
user_24,2025-07-13 12:59:42.853474,file_access,FinanceDB,Tablet-03,Chennai
user_24,2025-07-13 04:20:42.853474,file_access,HR_Files,Mobile-02,Kolkata
user_24,2025-07-16 00:05:42.853474,email_send,HR_Files,Mobile-02,Delhi
user_24,2025-08-01 14:53:42.853474,login,HR_Files,Desktop-04,Hyderabad
user_24,2025-07-27 12:01:42.853474,email_send,HR_Files,Mobile-02,Hyderabad
user_24,2025-07-12 20:33:42.853474,file_access,FinanceDB,Tablet-03,Hyderabad
user_24,2025-07-22 06:13:42.853474,usb_connect,SharedDrive,Mobile-02,Chennai
user_24,2025-07-12 19:28:42.853474,email_send,R&D_Repo,Workstation-05,Hyderabad
user_24,2025-07-17 13:46:42.853474,email_send,Server1,Workstation-05,Delhi
user_24,2025-07-10 16:51:42.853474,email_send,FinanceDB,Mobile-02,Delhi
user_24,2025-07-04 20:17:42.853474,file_access,Server1,Workstation-05,Hyderabad
user_24,2025-07-05 12:04:42.853474,usb_connect,Server1,Mobile-02,Kolkata
user_24,2025-07-22 15:00:42.853474,email_send,SharedDrive,Mobile-02,Kolkata
user_24,2025-07-10 13:27:42.853474,usb_connect,R&D_Repo,Laptop-01,Delhi
user_24,2025-07-05 02:59:42.853474,file_access,Server2,Desktop-04,Chennai
user_24,2025-07-09 07:11:42.853474,login,FinanceDB,Tablet-03,Chennai
user_24,2025-07-13 05:24:42.853474,file_access,R&D_Repo,Tablet-03,Bangalore
user_24,2025-07-22 11:13:42.853474,login,Server1,Workstation-05,Kolkata
user_24,2025-07-10 01:46:42.853474,file_access,FinanceDB,Mobile-02,Kolkata
user_24,2025-07-08 01:47:42.853474,login,SharedDrive,Laptop-01,Bangalore
user_24,2025-07-27 01:13:42.853474,file_access,FinanceDB,Desktop-04,Bangalore
user_24,2025-07-18 08:18:42.853474,login,Server2,Tablet-03,Bangalore
user_24,2025-07-08 14:04:42.853474,file_access,Server1,Tablet-03,Bangalore
user_24,2025-07-19 04:00:42.853474,email_send,HR_Files,Desktop-04,Chennai
user_24,2025-07-28 12:12:42.853474,email_send,Server2,Desktop-04,Delhi
user_24,2025-07-28 07:40:42.853474,usb_connect,FinanceDB,Desktop-04,Delhi
user_24,2025-07-25 12:29:42.853474,login,FinanceDB,Mobile-02,Kolkata
user_24,2025-07-29 08:12:42.853474,usb_connect,R&D_Repo,Laptop-01,Bangalore
user_24,2025-07-13 10:45:42.853474,login,SharedDrive,Tablet-03,Hyderabad
user_24,2025-07-17 19:23:42.853474,email_send,Server2,Mobile-02,Chennai
user_24,2025-07-23 10:05:42.853474,login,Server2,Desktop-04,Kolkata
user_25,2025-07-28 11:15:42.853474,login,FinanceDB,Tablet-03,Kolkata
user_25,2025-07-31 15:58:42.853474,file_access,SharedDrive,Mobile-02,Bangalore
user_25,2025-07-22 10:49:42.853474,usb_connect,Server1,Workstation-05,Kolkata
user_25,2025-08-01 02:21:42.853474,usb_connect,FinanceDB,Laptop-01,Bangalore
user_25,2025-07-15 05:37:42.853474,usb_connect,Server1,Tablet-03,Delhi
user_25,2025-07-10 07:34:42.853474,email_send,FinanceDB,Tablet-03,Delhi
user_25,2025-07-11 16:25:42.853474,file_access,Server2,Laptop-01,Chennai
user_25,2025-07-02 08:12:42.853474,email_send,Server2,Laptop-01,Chennai
user_25,2025-07-22 01:29:42.853474,file_access,R&D_Repo,Workstation-05,Delhi
user_25,2025-07-28 12:50:42.853474,login,R&D_Repo,Workstation-05,Hyderabad
user_25,2025-07-06 12:52:42.853474,email_send,HR_Files,Tablet-03,Hyderabad
user_25,2025-07-18 22:41:42.853474,usb_connect,HR_Files,Laptop-01,Delhi
user_25,2025-07-16 10:36:42.853474,login,SharedDrive,Workstation-05,Hyderabad
user_25,2025-07-23 04:06:42.853474,file_access,Server1,Mobile-02,Delhi
user_25,2025-07-16 01:50:42.853474,login,SharedDrive,Tablet-03,Hyderabad
user_25,2025-07-28 00:03:42.853474,login,R&D_Repo,Tablet-03,Bangalore
user_25,2025-07-12 11:14:42.853474,file_access,Server1,Tablet-03,Chennai
user_25,2025-07-05 08:34:42.853474,usb_connect,SharedDrive,Mobile-02,Kolkata
user_25,2025-07-19 05:43:42.853474,usb_connect,Server2,Mobile-02,Bangalore
user_25,2025-07-29 01:28:42.853474,login,R&D_Repo,Desktop-04,Bangalore
user_25,2025-07-27 09:17:42.853474,file_access,R&D_Repo,Workstation-05,Chennai
user_25,2025-07-28 22:13:42.853474,email_send,Server2,Tablet-03,Chennai
user_25,2025-07-28 16:54:42.853474,usb_connect,FinanceDB,Tablet-03,Chennai
user_25,2025-07-04 02:22:42.853474,file_access,FinanceDB,Mobile-02,Kolkata
user_25,2025-07-22 01:36:42.853474,email_send,Server2,Laptop-01,Hyderabad
user_25,2025-07-13 14:01:42.853474,file_access,Server2,Mobile-02,Kolkata
user_25,2025-07-20 11:08:42.853474,usb_connect,R&D_Repo,Desktop-04,Kolkata
user_25,2025-07-16 11:56:42.853474,login,R&D_Repo,Tablet-03,Hyderabad
user_25,2025-07-12 10:11:42.853474,file_access,FinanceDB,Tablet-03,Hyderabad
user_25,2025-07-13 22:20:42.853474,email_send,Server2,Tablet-03,Hyderabad
user_25,2025-07-12 20:03:42.853474,file_access,Server2,Mobile-02,Chennai
user_25,2025-07-12 21:45:42.853474,email_send,SharedDrive,Desktop-04,Kolkata
user_25,2025-07-19 06:53:42.853474,login,R&D_Repo,Tablet-03,Delhi
user_25,2025-07-08 08:02:42.853474,usb_connect,R&D_Repo,Mobile-02,Bangalore
user_25,2025-07-13 21:06:42.853474,usb_connect,Server2,Tablet-03,Kolkata
user_25,2025-07-27 19:39:42.853474,email_send,Server1,Tablet-03,Kolkata
user_25,2025-07-06 11:59:42.853474,login,Server1,Desktop-04,Bangalore
user_25,2025-07-30 06:19:42.853474,login,Server2,Mobile-02,Bangalore
user_25,2025-07-07 18:17:42.853474,usb_connect,SharedDrive,Workstation-05,Bangalore
user_25,2025-07-28 08:00:42.853474,file_access,FinanceDB,Laptop-01,Hyderabad
user_25,2025-07-28 14:27:42.853474,file_access,R&D_Repo,Laptop-01,Delhi
user_25,2025-07-25 05:07:42.853474,email_send,Server2,Desktop-04,Delhi
user_25,2025-07-31 11:37:42.853474,login,SharedDrive,Mobile-02,Chennai
user_25,2025-07-18 00:16:42.853474,file_access,FinanceDB,Workstation-05,Chennai
user_25,2025-07-12 11:04:42.853474,file_access,HR_Files,Tablet-03,Delhi
user_25,2025-07-06 22:44:42.853474,email_send,R&D_Repo,Tablet-03,Bangalore
user_25,2025-07-10 17:58:42.853474,email_send,SharedDrive,Mobile-02,Delhi
user_25,2025-07-08 20:06:42.853474,file_access,FinanceDB,Desktop-04,Kolkata
user_25,2025-07-23 23:06:42.853474,login,FinanceDB,Workstation-05,Bangalore
user_25,2025-07-23 14:54:42.853474,login,SharedDrive,Mobile-02,Delhi
user_26,2025-07-03 07:28:42.853474,file_access,FinanceDB,Laptop-01,Kolkata
user_26,2025-07-21 16:29:42.853474,login,Server1,Laptop-01,Delhi
user_26,2025-07-20 02:46:42.853474,usb_connect,Server1,Mobile-02,Hyderabad
user_26,2025-07-31 15:11:42.853474,usb_connect,Server2,Mobile-02,Kolkata
user_26,2025-07-25 13:33:42.853474,email_send,Server1,Workstation-05,Bangalore
user_26,2025-07-26 01:30:42.853474,usb_connect,HR_Files,Workstation-05,Hyderabad
user_26,2025-07-15 00:03:42.853474,login,Server1,Desktop-04,Bangalore
user_26,2025-07-12 20:05:42.853474,usb_connect,HR_Files,Mobile-02,Hyderabad
user_26,2025-07-06 14:58:42.853474,file_access,R&D_Repo,Laptop-01,Hyderabad
user_26,2025-07-08 21:06:42.853474,login,SharedDrive,Laptop-01,Hyderabad
user_26,2025-07-09 15:40:42.853474,email_send,HR_Files,Laptop-01,Bangalore
user_26,2025-07-06 21:51:42.853474,login,FinanceDB,Desktop-04,Kolkata
user_26,2025-07-19 11:20:42.853474,file_access,Server2,Workstation-05,Delhi
user_26,2025-07-12 01:37:42.853474,login,R&D_Repo,Laptop-01,Kolkata
user_26,2025-07-02 11:12:42.853474,email_send,Server2,Workstation-05,Delhi
user_26,2025-08-01 16:09:42.853474,file_access,R&D_Repo,Desktop-04,Hyderabad
user_26,2025-07-03 01:02:42.853474,usb_connect,FinanceDB,Desktop-04,Bangalore
user_26,2025-07-22 16:23:42.853474,file_access,Server2,Laptop-01,Chennai
user_26,2025-07-08 00:00:42.853474,email_send,R&D_Repo,Laptop-01,Hyderabad
user_26,2025-07-03 07:26:42.853474,login,HR_Files,Workstation-05,Bangalore
user_26,2025-07-04 11:46:42.853474,file_access,HR_Files,Tablet-03,Delhi
user_26,2025-07-30 12:48:42.853474,file_access,Server2,Desktop-04,Delhi
user_26,2025-08-01 21:29:42.853474,login,HR_Files,Laptop-01,Hyderabad
user_26,2025-07-24 12:38:42.853474,login,Server2,Tablet-03,Bangalore
user_26,2025-07-27 16:22:42.853474,usb_connect,FinanceDB,Tablet-03,Chennai
user_26,2025-07-05 01:25:42.853474,usb_connect,FinanceDB,Workstation-05,Bangalore
user_26,2025-07-12 20:21:42.853474,usb_connect,FinanceDB,Laptop-01,Delhi
user_26,2025-07-31 10:57:42.853474,usb_connect,SharedDrive,Mobile-02,Delhi
user_26,2025-07-18 11:35:42.853474,email_send,R&D_Repo,Tablet-03,Chennai
user_26,2025-08-01 03:58:42.853474,email_send,Server1,Laptop-01,Kolkata
user_26,2025-07-11 10:52:42.853474,file_access,FinanceDB,Tablet-03,Delhi
user_26,2025-07-08 01:34:42.853474,email_send,HR_Files,Laptop-01,Hyderabad
user_26,2025-07-29 20:01:42.853474,email_send,HR_Files,Mobile-02,Delhi
user_26,2025-07-16 11:20:42.853474,login,SharedDrive,Tablet-03,Bangalore
user_26,2025-07-05 20:36:42.853474,login,Server1,Desktop-04,Chennai
user_26,2025-07-31 20:04:42.853474,login,HR_Files,Laptop-01,Chennai
user_26,2025-07-21 08:54:42.853474,file_access,Server2,Tablet-03,Chennai
user_26,2025-07-25 01:56:42.853474,usb_connect,Server2,Desktop-04,Kolkata
user_26,2025-07-06 00:06:42.853474,login,Server2,Mobile-02,Bangalore
